person,year_raw,event,type,subtype,phase
lozano_perez,1976,MIT 석사 (grasping을 위한 grasp set 개념 제시); IJCAI 논문 발표,교육,ms_graduate,grad
lozano_perez,1976~1977,"IBM T.J. Watson Research Center에서 1년간 근무, Peter Will·Mike Wesley와 AUTOPASS 프로젝트 참여; visibility graph 기반 모션 플래닝 시연",직업 이력,hire,grad
lozano_perez,1979,IBM과 협의 후 '로봇 미실장' 조건으로 Communications of the ACM 게재 (Wesley 공저),연구·프로젝트,paper,grad
lozano_perez,박사 시절,"Berthold Horn 지도; 'configuration space' 명명, 일반화 알고리즘 개발",연구·프로젝트,breakthrough,grad
lozano_perez,1980,MIT 박사 (configuration space 접근법),교육,phd_graduate,grad
lozano_perez,1981,MIT 교수 임용,직업 이력,hire,early_career
lozano_perez,1980년대 초,Russ Taylor·Matt Mason과 fine motion planning(LMT) 공동연구; pre-image backchaining 발표,연구·프로젝트,proj_start,early_career
lozano_perez,1980년대 초,IEEE ICRA 2회 program chair 역임,학회·커뮤니티,committee,early_career
lozano_perez,1980년대,HANDEY 시스템 개발 (그래스핑·재파지 통합); Eric Grimson과 Interpretation Tree 객체인식 연구,연구·프로젝트,demo,early_career
lozano_perez,1980년대 박사 1기,"John Canny, Bruce Donald, Mike Erdmann, Van-Duc Nguyen, Nancy Pollard 등 지도",네트워크,student_notable,early_career
lozano_perez,1990,"로봇공학에서 일시 이탈, 분자 모델링·머신러닝(컴퓨터 약물발견)으로 전환",실패·전환,pivot,mid_career
lozano_perez,1990~1994,Arris Pharmaceuticals 시니어 스태프 펠로우; Tom Dietterich와 multiple instance learning 문제 정립,창업·산업,industry_collab,mid_career
lozano_perez,2000년대,MIT 학과 행정 보직(부학과장 등) 후 안식년에 로봇공학 복귀,직업 이력,admin_role,mid_career
lozano_perez,~2005,스페인 Barcelona 안식년,교육,sabbatical_visit,mid_career
lozano_perez,복귀 후,Leslie Kaelbling과 POMDP 기반 그래스핑·신념 공간 계획 공동연구; Russ Tedrake·Rob Platt와 연속 POMDP 논의,네트워크,collab_start,mid_career
lozano_perez,2010,Willow Garage PR2 수령 (11대 중 1대),연구·프로젝트,proj_start,senior
lozano_perez,2011,IEEE Robotics and Automation Society Pioneer Award,수상·명예,lifetime_award,senior
lozano_perez,2011,"ETHW 구술 인터뷰 (Flagstaff, AZ)",학회·커뮤니티,conf_attend,senior
mason,1952,"미국 Oklahoma City 출생, 그곳에서 성장",개인사,birth,k12
mason,1970,18세 직전 MIT 입학 (물리·수학 전공 시작 → 컴퓨터과학 전환),교육,bs_enroll,undergrad
mason,고교 시절(1968~69),"Stanford 여름 프로그램에서 형 따라가 컴퓨터 수업 청강, 컴퓨터과학에 관심",교육,k12_enroll,k12
mason,1976,MIT 컴퓨터과학 학사,교육,bs_graduate,undergrad
mason,대학원 시작,Marc Raibert·John Hollerbach·Shimon Ullman과 사무실 공유하며 로봇공학 입문,네트워크,collab_start,grad
mason,1977경,"compliant motion·force control로 석사 논문 (이론 중심, IEEE Trans. SMC 게재)",교육,ms_graduate,grad
mason,1978,MIT AI 석사,교육,ms_graduate,grad
mason,석사 후,"IBM Yorktown Heights 인턴십, Russ Taylor와 RS1 암 force control 시스템 구현",연구·프로젝트,proj_start,grad
mason,박사 시절,Berthold Horn 지도; pushing(밀기) 역학 분석으로 박사 진행,교육,phd_thesis,grad
mason,1982,MIT AI 박사 (pushing/manipulation 기계학),교육,phd_graduate,grad
mason,1982,Carnegie Mellon University 부임 (Raibert 권유),직업 이력,hire,early_career
mason,박사 시점 직전~직후,Russ Taylor·Tomas Lozano-Perez와 fine motion planning 프로젝트(이른바 LMT),연구·프로젝트,proj_start,early_career
mason,1983,Systems Development Foundation Prize 수상,수상·명예,paper_award,early_career
mason,1980년대,Mike Erdmann과 tray tilting(센서 없이 자세 결정) 공동 연구,연구·프로젝트,proj_start,early_career
mason,이후,Tom Mitchell 부임 영향으로 Alan Christiansen과 학습 기반 manipulation 연구,연구·프로젝트,proj_start,early_career
mason,박사 지도생,"Yu Wang(Michael Wong), Randy Brost, Ken Goldberg, Alan Christiansen, Kevin Lynch, Wes Huang, Garth Zeglin, Devin Balkcom, Amir Degani 등",네트워크,student_notable,mid_career
mason,1994~1995,Sandia National Labs 두 차례 여름 방문연구,교육,sabbatical_visit,mid_career
mason,1995~2004,CMU Robotics Doctoral Program 의장,직업 이력,admin_role,mid_career
mason,2000,IEEE Fellow,수상·명예,fellow,mid_career
mason,2004~2014,Robotics Institute 디렉터 (Chuck Thorpe 후임),직업 이력,admin_role,senior
mason,2007,"DARPA Urban Challenge에서 RI 행정적으로 지원, Red Whittaker 팀 우승",연구·프로젝트,demo,senior
mason,2009,IEEE Robotics and Automation Society Pioneer Award,수상·명예,lifetime_award,senior
mason,~2010,Willow Garage PR2 수령 (간단한 손에 한계),연구·프로젝트,proj_start,senior
mason,2010,"ETHW 구술 인터뷰 (Pittsburgh, PA); '단순한 손(simple hands)' 연구 진행 중",학회·커뮤니티,conf_attend,senior
mason,2018,IEEE Robotics and Automation Award 수상,수상·명예,lifetime_award,senior
mataric,출생,유고슬라비아 베오그라드(Belgrade) 출생 ('이미 사라진 나라'에서 첫 16년),개인사,birth,k12
mataric,~16세,미국 이주,개인사,relocation,k12
mataric,학부,University of Kansas 컴퓨터과학 학사 (신경과학·상업디자인 부전공),교육,bs_graduate,undergrad
mataric,학부 시절,산업로봇 교과서로 처음 로봇공학 접함,교육,bs_major,undergrad
mataric,대학원,MIT AI Lab 박사과정 진학; 1년차 Rodney Brooks 연구실 합류,교육,phd_enroll,grad
mataric,석사 시절,"처음엔 수중로봇 연구 시도, 인지지도 흥미로 전환; Toto 로봇으로 위상기반 내비게이션 (Boston 거리에서 영감)",연구·프로젝트,proj_start,grad
mataric,박사 시절,Brooks 연구실에서 Nerd Herd (20대 로봇)로 분산 다중로봇 제어 연구,교육,phd_thesis,grad
mataric,1994,MIT EECS 박사 (분산 로봇공학),교육,phd_graduate,grad
mataric,박사 후,Brandeis University 등을 거쳐 USC 부임 결정,직업 이력,hire,early_career
mataric,1997 가을,University of Southern California 부임 (George Bekey가 초빙); Stefan Schaal과 동시 임용,직업 이력,hire,early_career
mataric,부임 초기,JPL과 협업하던 우주 로봇용 모래 피트(sand pit) 철거하고 실험실 재구축,연구·프로젝트,proj_start,early_career
mataric,1990년대~2000년대,Gaurav Sukhatme와 실험실 공유 및 협업,네트워크,collab_start,early_career
mataric,2000년대,박사 지도생 Monica Nicolescu의 제안으로 HRI 관심 시작,실패·전환,pivot,mid_career
mataric,2000년대 후반,NSF 대형 센터 제안서 계기로 socially assistive robotics(SAR) 정립; Brian Scassellati와 자폐 협업,연구·프로젝트,breakthrough,mid_career
mataric,지속,"자폐 아동, 뇌졸중, 알츠하이머 환자 대상 로봇 연구",연구·프로젝트,proj_start,mid_career
mataric,박사 지도 졸업생,"Chad Jenkins(Brown), Monica Nicolescu(Reno), Evan Drumwright(Washington U.), Dylan Shell(UT Austin), Brian Gerkey(Willow Garage; Player→ROS) 등 9명",네트워크,student_notable,mid_career
mataric,2009,"Presidential Award for Excellence in Science, Mathematics, and Engineering Mentoring 수상",수상·명예,lifetime_award,mid_career
mataric,플랫폼,"Bandit, NAO, Willow Garage PR2 등 사용; PR2가 너무 커서 친근한 소형 휴머노이드 필요성 제기",연구·프로젝트,proj_start,mid_career
mataric,2010,ETHW 구술 인터뷰,학회·커뮤니티,conf_attend,mid_career
mataric,이후,USC Chan Soon-Shiong Distinguished Professor (컴퓨터과학·신경과학·소아과학); IEEE Fellow,수상·명예,fellow,senior
matthies,출생,"캐나다 Saskatchewan주 North Battleford 출생, 5형제 중 장남",개인사,birth,k12
matthies,고교 12학년,"11학년 컴퓨터과학 과목 수강, 화학에서 컴퓨터로 관심 전환",교육,k12_enroll,k12
matthies,학부 시절,Saskatchewan에서 학사 학위 취득,교육,bs_graduate,undergrad
matthies,석사 과정,University of Waterloo 컴퓨터과학 석사,교육,ms_graduate,grad
matthies,1981년 가을,Carnegie Mellon University 박사 과정 입학,교육,phd_enroll,grad
matthies,1982년 가을,CMU에서 컴퓨터 비전 연구 시작 (Hans Moravec 모바일 로봇 랩),교육,phd_advisor,grad
matthies,박사 과정 중,"Hans Moravec → Steve Schaffer로 지도 교수 변경, Takeo Kanade 공동 지도",교육,phd_advisor,grad
matthies,박사 과정 중,스테레오비전 기반 모바일 로봇 자율 항법 연구 (visual odometry의 시초),교육,phd_thesis,grad
matthies,박사 과정 중,"Hans Moravec, Alberto Elfes와 occupancy grid 다중 센서 융합 논문 공동 집필",연구·프로젝트,paper,grad
matthies,1989,CMU 박사 학위 취득 후 JPL 입사 (Senior Research Scientist),직업 이력,hire,early_career
matthies,1989 직후,"Mars Rover Sample Return (MRSR) 프로그램 참여, 스테레오비전 알고리즘 개발 (반시간 → 6초로 단축)",연구·프로젝트,breakthrough,early_career
matthies,1989~1992 무렵,MRSR 프로그램 취소 후 마이크로 로봇 방향으로 전환,실패·전환,pivot,early_career
matthies,1990년대 중반,"착륙 위험 탐지(landing hazard detection) 연구비 확보, 팀 구축",연구·프로젝트,proj_start,mid_career
matthies,1997,"Mars Pathfinder 미션 (Sojourner 로버) 지원, Light Striper 센서 디버깅 참여",연구·프로젝트,demo,mid_career
matthies,1990년대~2000년대,"DARPA Demo II, PerceptOR 프로그램에서 근적외선/LIDAR 식생 분류 연구",연구·프로젝트,proj_start,mid_career
matthies,2003~2004 무렵,Mars Exploration Rover (MER) 착륙용 수평속도 추정 카메라 시스템 긴급 개발,연구·프로젝트,breakthrough,mid_career
matthies,21년간,JPL Computer Vision Group 책임자 역임,직업 이력,admin_role,mid_career
matthies,2년간,Mars 사무소에서 내부 기술 투자 조정 업무,직업 이력,admin_role,senior
matthies,2008,IEEE Robotics and Automation Award 공동 수상 (로봇 우주 탐사 기여),수상·명예,lifetime_award,senior
matthies,2011,"IEEE History Center 구술 인터뷰 (Pasadena, CA)",개인사,personal_other,senior
matthies,지속적으로,"USC 컴퓨터과학 겸임 교수, Caltech 컴퓨터 비전 강의 담당",직업 이력,admin_role,senior
matthies,지속적으로,"Autonomous Robots, Journal of Field Robotics 편집위원",학회·커뮤니티,editorship,senior
mccarthy,1927-09-04,미국 매사추세츠주 Boston 출생,개인사,birth,k12
mccarthy,유년기,Boston 공립학교 진학,교육,k12_enroll,k12
mccarthy,1947,Caltech에서 수학 학사 취득,교육,bs_graduate,undergrad
mccarthy,1948년 가을,"Caltech의 Hixon Symposium 참석, 컴퓨터로 지능적 행동을 구현하는 아이디어 착안",네트워크,influence,grad
mccarthy,1948~1949,Caltech 대학원 1년 수료 후 Princeton 수학 박사 과정 진학,교육,phd_enroll,grad
mccarthy,1949,"Princeton 입학 후 von Neumann과 면담, 확률적 오토마타 아이디어 논의",네트워크,mentor_meet,grad
mccarthy,1951,"Princeton에서 수학 박사 학위 취득 (""미분방정식 해법"")",교육,phd_graduate,grad
mccarthy,1951~1953,Princeton에서 강사로 2년 근무,직업 이력,hire,early_career
mccarthy,1952년 여름,"Bell Labs에서 여름 근무, Claude Shannon과 만남",네트워크,mentor_meet,early_career
mccarthy,1953~1954 무렵,"Stanford에서 임시 조교수로 1년, 재임용 탈락",실패·전환,forced_move,early_career
mccarthy,1954 무렵,Dartmouth로 이직,직업 이력,move,early_career
mccarthy,1955년 여름,IBM 여름 근무를 통해 컴퓨팅 분야 진출,직업 이력,hire,early_career
mccarthy,1955-08-31,"Dartmouth 여름 연구 제안서 작성, ""artificial intelligence"" 용어 최초 사용",연구·프로젝트,breakthrough,early_career
mccarthy,1956,Dartmouth 여름 컨퍼런스 개최 (AI 분야의 출발점),학회·커뮤니티,conf_create,early_career
mccarthy,1956년 9월,Boston IRE/IEEE 회의에서 Dartmouth 프로젝트 및 AI 현황 발표,학회·커뮤니티,conf_attend,early_career
mccarthy,1958,"""Programs with Common Sense"" 논문 발표, 논리적 AI의 출발점",연구·프로젝트,paper,early_career
mccarthy,1958년 가을,LISP 프로그래밍 언어 개발 시작,연구·프로젝트,breakthrough,early_career
mccarthy,1958 무렵,MIT로 이직 (Sloan Foundation Fellowship 후 Communication Sciences 조교수),직업 이력,move,early_career
mccarthy,1958 무렵,Marvin Minsky와 함께 MIT AI Lab 설립,직업 이력,admin_role,early_career
mccarthy,1959 초,"LISP 보편 함수 보고서 작성, Steve Russell이 인터프리터로 구현",연구·프로젝트,breakthrough,early_career
mccarthy,1962,MIT 부교수 승진,직업 이력,promotion,early_career
mccarthy,1962년 봄,George Forsythe로부터 Stanford 정교수 제안 받음,직업 이력,promotion,early_career
mccarthy,1962년 가을,Stanford로 이직 (정교수),직업 이력,move,mid_career
mccarthy,1965 무렵,"Stanford AI Lab 설립, DARPA 자금으로 PDP-6 도입",직업 이력,admin_role,mid_career
mccarthy,1965 이후,Victor Scheinman의 유압식/전기식 로봇 팔 개발 지원,연구·프로젝트,proj_start,mid_career
mccarthy,1971,Turing Award 수상,수상·명예,lifetime_award,senior
mccarthy,1989 무렵,"Stanford AI Lab을 캠퍼스로 이전, DARPA 자금난 시작",실패·전환,funding_crisis,senior
mccarthy,1991,National Medal of Science 수상,수상·명예,gov_honor,senior
mccarthy,2000,Stanford 은퇴,직업 이력,retire,senior
mccarthy,2011-06-08,"IEEE History Center 구술 인터뷰 (Stanford, CA)",개인사,personal_other,senior
mccarthy,2011-10-24,심장병 합병증으로 사망 (84세),개인사,death,senior
mcghee,1929,미국 미시간주 Detroit 출생,개인사,birth,k12
mcghee,유년기,Detroit 인근 및 오하이오주 Toledo 일대에서 성장,개인사,relocation,k12
mcghee,1952-02,"University of Michigan(Ann Arbor) 학사 졸업, 동시에 결혼",교육,bs_graduate,undergrad
mcghee,1952,미 육군 Ordinance Corps 장교로 입대 (유도 미사일 정비 장교),직업 이력,hire,early_career
mcghee,1952~1955,"육군 복무, 탄도 미사일·관성 항법 분야에 관심",직업 이력,hire,early_career
mcghee,1955,Hughes Aircraft Company 입사 (1955~1963 기술진),직업 이력,hire,early_career
mcghee,1957,University of Southern California에서 전기공학 석사,교육,ms_graduate,grad
mcghee,1963,USC에서 전기공학 박사 학위,교육,phd_graduate,grad
mcghee,1963,USC 전기공학과 조교수 임용 (1963~1967),직업 이력,hire,early_career
mcghee,1964,"University of Belgrade의 Rajko Tomović 교수 USC 방문, 전자식 하지 의수 연구로 협업 시작",네트워크,collab_start,early_career
mcghee,1966,"George Bekey, 대학원생 Andrew Frank와 함께 ""Phony Pony"" 제작 (세계 최초 전자 협응 보행 차량)",연구·프로젝트,breakthrough,early_career
mcghee,1967~1968,USC 부교수 승진,직업 이력,promotion,early_career
mcghee,1968,Ohio State University 전기공학과 정교수로 이직,직업 이력,move,mid_career
